code,name,symbol
301101.SZ,明月镜片,sz301101
301102.SZ,兆讯传媒,sz301102
301103.SZ,何氏眼科,sz301103
301105.SZ,鸿铭股份,sz301105
301106.SZ,骏成科技,sz301106
301107.SZ,瑜欣电子,sz301107
301108.SZ,洁雅股份,sz301108
301109.SZ,军信股份,sz301109
301110.SZ,青木科技,sz301110
301111.SZ,粤万年青,sz301111
301112.SZ,信邦智能,sz301112
301113.SZ,雅艺科技,sz301113
301115.SZ,联检科技,sz301115
301116.SZ,益客食品,sz301116
301117.SZ,佳缘科技,sz301117
301118.SZ,恒光股份,sz301118
301119.SZ,正强股份,sz301119
301120.SZ,新特电气,sz301120
301121.SZ,紫建电子,sz301121
301122.SZ,采纳股份,sz301122
301123.SZ,奕东电子,sz301123
301125.SZ,腾亚精工,sz301125
301126.SZ,达嘉维康,sz301126
301127.SZ,武汉天源,sz301127
301128.SZ,强瑞技术,sz301128
301129.SZ,瑞纳智能,sz301129
301130.SZ,西点药业,sz301130
301131.SZ,聚赛龙,sz301131
301132.SZ,满坤科技,sz301132
301133.SZ,金钟股份,sz301133
301135.SZ,瑞德智能,sz301135
301136.SZ,招标股份,sz301136
301137.SZ,哈焊华通,sz301137
301138.SZ,华研精机,sz301138
301139.SZ,元道通信,sz301139
301141.SZ,中科磁业,sz301141
301148.SZ,嘉戎技术,sz301148
301149.SZ,隆华新材,sz301149
301150.SZ,中一科技,sz301150
301151.SZ,冠龙节能,sz301151
301152.SZ,天力锂能,sz301152
301153.SZ,中科江南,sz301153
301155.SZ,海力风电,sz301155
301156.SZ,美农生物,sz301156
301157.SZ,华塑科技,sz301157
301158.SZ,德石股份,sz301158
301159.SZ,三维天地,sz301159
301160.SZ,翔楼新材,sz301160
301161.SZ,唯万密封,sz301161
301162.SZ,国能日新,sz301162
301163.SZ,宏德股份,sz301163
301165.SZ,锐捷网络,sz301165
301166.SZ,优宁维,sz301166
301167.SZ,建研设计,sz301167
301168.SZ,通灵股份,sz301168
301169.SZ,零点有数,sz301169
301170.SZ,锡南科技,sz301170
301171.SZ,易点天下,sz301171
301172.SZ,君逸数码,sz301172
301173.SZ,毓恬冠佳,sz301173
301175.SZ,中科环保,sz301175
301176.SZ,逸豪新材,sz301176
301177.SZ,迪阿股份,sz301177
301178.SZ,天亿马,sz301178
301179.SZ,泽宇智能,sz301179
301180.SZ,万祥科技,sz301180
301181.SZ,标榜股份,sz301181
301182.SZ,凯旺科技,sz301182
301183.SZ,东田微,sz301183
301185.SZ,鸥玛软件,sz301185
301186.SZ,超达装备,sz301186
301187.SZ,欧圣电气,sz301187
301188.SZ,力诺药包,sz301188
301189.SZ,奥尼电子,sz301189
301190.SZ,善水科技,sz301190
301191.SZ,菲菱科思,sz301191
301192.SZ,泰祥股份,sz301192
301193.SZ,家联科技,sz301193
301195.SZ,北路智控,sz301195
301196.SZ,唯科科技,sz301196
301197.SZ,工大科雅,sz301197
301198.SZ,喜悦智行,sz301198
301199.SZ,迈赫股份,sz301199
301200.SZ,大族数控,sz301200
301201.SZ,诚达药业,sz301201
301202.SZ,朗威股份,sz301202
301203.SZ,国泰环保,sz301203
301205.SZ,联特科技,sz301205
301206.SZ,三元生物,sz301206
301207.SZ,华兰疫苗,sz301207
301208.SZ,中亦科技,sz301208
301209.SZ,联合化学,sz301209
301210.SZ,金杨股份,sz301210
301211.SZ,亨迪药业,sz301211
301212.SZ,联盛化学,sz301212
301213.SZ,观想科技,sz301213
301215.SZ,中汽股份,sz301215
301216.SZ,万凯新材,sz301216
301217.SZ,铜冠铜箔,sz301217
301218.SZ,华是科技,sz301218
301219.SZ,腾远钴业,sz301219
301220.SZ,亚香股份,sz301220
301221.SZ,光庭信息,sz301221
301222.SZ,浙江恒威,sz301222
301223.SZ,中荣股份,sz301223
301225.SZ,恒勃股份,sz301225
301226.SZ,祥明智能,sz301226
301227.SZ,森鹰窗业,sz301227
301228.SZ,实朴检测,sz301228
301229.SZ,纽泰格,sz301229
301230.SZ,泓博医药,sz301230
301231.SZ,荣信文化,sz301231
301232.SZ,飞沃科技,sz301232
301233.SZ,盛帮股份,sz301233
301234.SZ,五洲医疗,sz301234
301235.SZ,华康洁净,sz301235
301236.SZ,软通动力,sz301236
301237.SZ,和顺科技,sz301237
301238.SZ,瑞泰新材,sz301238
301239.SZ,普瑞眼科,sz301239
301246.SZ,宏源药业,sz301246
301248.SZ,杰创智能,sz301248
301251.SZ,威尔高,sz301251
301252.SZ,同星科技,sz301252
301255.SZ,通力科技,sz301255
301256.SZ,华融化学,sz301256
301257.SZ,普蕊斯,sz301257
301258.SZ,富士莱,sz301258
301259.SZ,艾布鲁,sz301259
301260.SZ,格力博,sz301260
301261.SZ,恒工精密,sz301261
301262.SZ,海看股份,sz301262
301263.SZ,泰恩康,sz301263
301265.SZ,华新环保,sz301265
301266.SZ,宇邦新材,sz301266
301267.SZ,华厦眼科,sz301267
301268.SZ,铭利达,sz301268
301269.SZ,华大九天,sz301269
301270.SZ,汉仪股份,sz301270
301272.SZ,英华特,sz301272
301273.SZ,瑞晨环保,sz301273
301275.SZ,汉朔科技,sz301275
301276.SZ,嘉曼服饰,sz301276
301277.SZ,新天地,sz301277
301278.SZ,快可电子,sz301278
301279.SZ,金道科技,sz301279
301280.SZ,珠城科技,sz301280
301281.SZ,科源制药,sz301281
301282.SZ,金禄电子,sz301282
301283.SZ,聚胶股份,sz301283
301285.SZ,鸿日达,sz301285
301286.SZ,侨源股份,sz301286
301287.SZ,康力源,sz301287
301288.SZ,*ST清研,sz301288
301289.SZ,国缆检测,sz301289
301290.SZ,东星医疗,sz301290
301291.SZ,明阳电气,sz301291
301292.SZ,海科新源,sz301292
301293.SZ,三博脑科,sz301293
301295.SZ,美硕科技,sz301295
301296.SZ,新巨丰,sz301296
301297.SZ,富乐德,sz301297
301298.SZ,东利机械,sz301298
301299.SZ,卓创资讯,sz301299
301300.SZ,远翔新材,sz301300
301301.SZ,川宁生物,sz301301
301302.SZ,华如科技,sz301302
301303.SZ,真兰仪表,sz301303
301305.SZ,朗坤科技,sz301305
301306.SZ,西测测试,sz301306
301307.SZ,美利信,sz301307
301308.SZ,江波龙,sz301308
301309.SZ,万得凯,sz301309
301310.SZ,鑫宏业,sz301310
301311.SZ,昆船智能,sz301311
301312.SZ,智立方,sz301312
301313.SZ,凡拓数创,sz301313
301314.SZ,科瑞思,sz301314
301315.SZ,威士顿,sz301315
301316.SZ,慧博云通,sz301316
301317.SZ,鑫磊股份,sz301317
301318.SZ,维海德,sz301318
301319.SZ,唯特偶,sz301319
301320.SZ,豪江智能,sz301320
301321.SZ,翰博高新,sz301321
301322.SZ,绿通科技,sz301322
301323.SZ,新莱福,sz301323
301325.SZ,曼恩斯特,sz301325
301326.SZ,捷邦科技,sz301326
301327.SZ,华宝新能,sz301327
301328.SZ,维峰电子,sz301328
301329.SZ,信音电子,sz301329
301330.SZ,熵基科技,sz301330
301331.SZ,恩威医药,sz301331
301332.SZ,德尔玛,sz301332
301333.SZ,诺思格,sz301333
301335.SZ,天元宠物,sz301335
301336.SZ,趣睡科技,sz301336
301337.SZ,亚华电子,sz301337
301338.SZ,凯格精机,sz301338
301339.SZ,通行宝,sz301339
301345.SZ,涛涛车业,sz301345
301348.SZ,蓝箭电子,sz301348
301349.SZ,信德新材,sz301349
301353.SZ,普莱得,sz301353
301355.SZ,南王科技,sz301355
301356.SZ,天振股份,sz301356
301357.SZ,北方长龙,sz301357
301358.SZ,湖南裕能,sz301358
301359.SZ,东南电子,sz301359
301360.SZ,荣旗科技,sz301360
301361.SZ,众智科技,sz301361
301362.SZ,民爆光电,sz301362
301363.SZ,美好医疗,sz301363
301365.SZ,矩阵股份,sz301365
301366.SZ,一博科技,sz301366
301367.SZ,瑞迈特,sz301367
301368.SZ,丰立智能,sz301368
301369.SZ,联动科技,sz301369
301370.SZ,国科恒泰,sz301370
301371.SZ,敷尔佳,sz301371
301372.SZ,科净源,sz301372
301373.SZ,凌玮科技,sz301373
301376.SZ,致欧科技,sz301376
301377.SZ,鼎泰高科,sz301377
301378.SZ,通达海,sz301378
301379.SZ,天山电子,sz301379
301380.SZ,挖金客,sz301380
301381.SZ,赛维时代,sz301381
301382.SZ,蜂助手,sz301382
301383.SZ,天键股份,sz301383
301386.SZ,未来电器,sz301386
301387.SZ,光大同创,sz301387
301388.SZ,欣灵电气,sz301388
301389.SZ,隆扬电子,sz301389
301390.SZ,经纬股份,sz301390
301391.SZ,卡莱特,sz301391
301392.SZ,汇成真空,sz301392
301393.SZ,昊帆生物,sz301393
301395.SZ,仁信新材,sz301395
301396.SZ,宏景科技,sz301396
301397.SZ,溯联股份,sz301397
301398.SZ,星源卓镁,sz301398
301399.SZ,英特科技,sz301399
301408.SZ,华人健康,sz301408
301413.SZ,安培龙,sz301413
301418.SZ,协昌科技,sz301418
301419.SZ,阿莱德,sz301419
301421.SZ,波长光电,sz301421
301428.SZ,世纪恒通,sz301428
301429.SZ,森泰股份,sz301429
301439.SZ,泓淋电力,sz301439
301446.SZ,福事特,sz301446
301448.SZ,开创电气,sz301448
301456.SZ,盘古智能,sz301456
301458.SZ,钧崴电子,sz301458
301459.SZ,丰茂股份,sz301459
301468.SZ,博盈特焊,sz301468
301469.SZ,恒达新材,sz301469
301479.SZ,弘景光电,sz301479
301486.SZ,致尚科技,sz301486
301487.SZ,盟固利,sz301487
301488.SZ,豪恩汽电,sz301488
301489.SZ,思泉新材,sz301489
301491.SZ,汉桑科技,sz301491
301498.SZ,乖宝宠物,sz301498
301499.SZ,维科精密,sz301499
301500.SZ,飞南资源,sz301500
301501.SZ,恒鑫生活,sz301501
301502.SZ,华阳智能,sz301502
301503.SZ,智迪科技,sz301503
301505.SZ,苏州规划,sz301505
301507.SZ,民生健康,sz301507
301508.SZ,中机认检,sz301508
301509.SZ,金凯生科,sz301509
301510.SZ,固高科技,sz301510
301511.SZ,德福科技,sz301511
301512.SZ,智信精密,sz301512
301515.SZ,港通医疗,sz301515
301516.SZ,中远通,sz301516
301517.SZ,陕西华达,sz301517
301518.SZ,长华化学,sz301518
301519.SZ,舜禹股份,sz301519
301520.SZ,万邦医药,sz301520
301522.SZ,上大股份,sz301522
301525.SZ,儒竞科技,sz301525
301526.SZ,国际复材,sz301526
301528.SZ,多浦乐,sz301528
301529.SZ,福赛科技,sz301529
301533.SZ,威马农机,sz301533
301535.SZ,浙江华远,sz301535
301536.SZ,星宸科技,sz301536
301538.SZ,骏鼎达,sz301538
301539.SZ,宏鑫科技,sz301539
301548.SZ,崇德科技,sz301548
301550.SZ,斯菱股份,sz301550
301551.SZ,无线传媒,sz301551
301552.SZ,科力装备,sz301552
301555.SZ,惠柏新材,sz301555
301556.SZ,托普云农,sz301556
301557.SZ,常友科技,sz301557
301558.SZ,三态股份,sz301558
301559.SZ,中集环科,sz301559
301560.SZ,众捷汽车,sz301560
301563.SZ,云汉芯城,sz301563
301565.SZ,中仑新材,sz301565
301566.SZ,达利凯普,sz301566
301567.SZ,贝隆精密,sz301567
301568.SZ,思泰克,sz301568
301571.SZ,国科天成,sz301571
301575.SZ,艾芬达,sz301575
301577.SZ,美信科技,sz301577
301578.SZ,辰奕智能,sz301578
301580.SZ,爱迪特,sz301580
301581.SZ,黄山谷捷,sz301581
301584.SZ,建发致新,sz301584
301585.SZ,蓝宇股份,sz301585
301586.SZ,佳力奇,sz301586
301587.SZ,中瑞股份,sz301587
301588.SZ,美新科技,sz301588
301589.SZ,诺瓦星云,sz301589
301590.SZ,优优绿能,sz301590
301591.SZ,肯特股份,sz301591
301592.SZ,六九一二,sz301592
301595.SZ,太力科技,sz301595
301596.SZ,瑞迪智驱,sz301596
301598.SZ,博科测试,sz301598
301600.SZ,慧翰股份,sz301600
301601.SZ,惠通科技,sz301601
301602.SZ,超研股份,sz301602
301603.SZ,乔锋智能,sz301603
301606.SZ,绿联科技,sz301606
301607.SZ,富特科技,sz301607
301608.SZ,博实结,sz301608
301609.SZ,山大电力,sz301609
301611.SZ,珂玛科技,sz301611
301613.SZ,新铝时代,sz301613
301616.SZ,浙江华业,sz301616
301617.SZ,博苑股份,sz301617
301618.SZ,长联科技,sz301618
301622.SZ,英思特,sz301622
301626.SZ,苏州天脉,sz301626
301628.SZ,强达电路,sz301628
301629.SZ,矽电股份,sz301629
301630.SZ,同宇新材,sz301630
301631.SZ,壹连科技,sz301631
301632.SZ,广东建科,sz301632
301633.SZ,港迪技术,sz301633
301636.SZ,泽润新能,sz301636
301638.SZ,南网数字,sz301638
301656.SZ,联合动力,sz301656
301658.SZ,首航新能,sz301658
301662.SZ,宏工科技,sz301662
301665.SZ,泰禾股份,sz301665
301668.SZ,昊创瑞通,sz301668
301678.SZ,新恒汇,sz301678
302132.SZ,中航成飞,sz302132
